IntDstIP,IntSrcIP,totalDestinationBytes,totalDestinationPackets,totalSourcesPackets,direction,totalSourceBytes,protocolName,sourcePort,destinationPort,label
3232236922,3232236138,512,8,16,1,1040,1,2190,80,4
3232236922,3232236403,256,4,6,1,388,1,1535,80,4
3232236922,3232235877,384,6,9,1,582,1,4069,80,4
3232236922,3232236138,2244,34,25,1,1608,1,1976,80,4
3232236922,3232236403,128,2,5,1,326,1,1774,80,4
3232236922,3232236403,0,0,6,1,396,1,2075,80,4
3232236922,3232236138,792,12,8,1,514,1,1790,80,4
3232236922,3232236145,0,0,6,1,396,1,3158,80,4
3232236922,3232236403,1188,18,13,1,836,1,1320,80,4
3232236922,3232235877,1188,18,13,1,836,1,3787,80,4
3232236922,3232235877,1840,28,28,1,1812,1,4473,80,4
3232236922,3232236138,1184,18,21,1,1362,1,2633,80,4
3232236922,3232236403,256,4,10,1,652,1,1686,80,4
3232236922,3232236145,128,2,2,1,130,1,2536,80,4
3232236922,3232236145,256,4,6,1,392,1,2772,80,4
3232236922,3232235877,256,4,8,1,520,1,4284,80,4
3232236922,3232236145,792,12,7,1,450,1,2303,80,4
3232236922,3232236403,256,4,6,1,388,1,1524,80,4
3232236922,3232236403,2244,34,25,1,1608,1,1349,80,4
3232236922,3232236138,792,12,10,1,644,1,1810,80,4
3232236922,3232236145,0,0,6,1,396,1,3082,80,4
3232236922,3232236138,792,12,10,1,644,1,2041,80,4
3232236922,3232236145,256,4,6,1,392,1,2717,80,4
3232236922,3232236145,128,2,2,1,130,1,2568,80,4
3232236922,3232236138,384,6,9,1,582,1,2113,80,4
3232236922,3232235877,512,8,12,1,776,1,4052,80,4
3232236922,3232236138,512,8,20,1,1304,1,2480,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,1188,18,15,1,966,1,4014,80,4
3232236922,3232236403,128,2,4,1,260,1,1956,80,4
3232236922,3232236403,0,0,6,1,396,1,2024,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,256,4,8,1,524,1,3002,80,4
3232236922,3232235877,1584,24,16,1,1028,1,3863,80,4
3232236922,3232236145,528,8,6,1,388,1,2319,80,4
3232236922,3232235877,1584,24,16,1,1028,1,3827,80,4
3232236922,3232235877,1280,20,10,1,640,1,4551,80,4
3232236922,3232236145,1584,24,14,1,900,1,2262,80,4
3232236315,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232235877,0,0,6,1,396,1,4355,80,4
3232236922,3232236145,128,2,2,1,130,1,2596,80,4
3232236922,3232236145,256,4,8,1,524,1,2986,80,4
3232236922,3232236145,256,4,8,1,524,1,3064,80,4
3232236922,3232236138,660,10,9,1,580,1,1803,80,4
3232236922,3232236138,512,8,18,1,1172,1,2495,80,4
3232236922,3232236145,264,4,4,1,260,1,2703,80,4
3232236922,3232236403,128,2,3,1,194,1,1611,80,4
3232236922,3232236145,0,0,3,1,198,1,3155,80,4
3232236922,3232236403,256,4,8,1,520,1,1877,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,1188,18,15,1,966,1,1400,80,4
3232236922,3232235877,792,12,13,1,844,1,4359,80,4
3232236922,3232236403,792,12,8,1,514,1,1422,80,4
3232236922,3232236145,256,4,6,1,392,1,2795,80,4
3232236922,3232236403,256,4,8,1,520,1,1887,80,4
3232236922,3232236145,128,2,2,1,130,1,2776,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,396,6,5,1,322,1,3889,80,4
3232236922,3232236145,256,4,6,1,392,1,2763,80,4
3232236922,3232236403,256,4,6,1,388,1,1619,80,4
3232236922,3232235877,3168,48,40,1,2584,1,4455,80,4
3232236922,3232235877,0,0,6,1,396,1,4388,80,4
3232236922,3232236145,1920,30,15,1,960,1,2536,80,4
3232236922,3232236403,256,4,6,1,388,1,1635,80,4
3232236922,3232236145,792,12,8,1,516,1,2392,80,4
3232236922,3232236403,512,8,16,1,1040,1,1836,80,4
3232236922,3232236403,256,4,6,1,388,1,1594,80,4
3232236922,3232235877,2772,42,31,1,1994,1,3803,80,4
3232236922,3232235877,128,2,3,1,194,1,4096,80,4
3232236922,3232236145,256,4,8,1,524,1,2940,80,4
3232236922,3232236138,512,8,16,1,1040,1,2643,80,4
3232236922,3232236145,1188,18,11,1,708,1,2469,80,4
3232236922,3232236145,128,2,2,1,130,1,2498,80,4
3232236405,3232236144,64,1,1,1,64,1,52707,8080,4
3232236922,3232236403,128,2,5,1,326,1,1828,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,792,12,8,1,514,1,3936,80,4
3232236922,3232236403,1056,16,14,1,902,1,1272,80,4
3232236922,3232236403,256,4,10,1,652,1,1788,80,4
3232236305,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232235877,256,4,10,1,652,1,4713,80,4
3232236922,3232236403,920,14,15,1,972,1,1826,80,4
3232236922,3232235877,396,6,5,1,322,1,3961,80,4
3232236922,3232236403,1188,18,13,1,836,1,1419,80,4
3232236922,3232235877,256,4,6,1,388,1,4066,80,4
3232236922,3232235877,1188,18,15,1,966,1,3983,80,4
3232236922,3232236145,528,8,8,1,520,1,2702,80,4
3232236922,3232235877,384,6,9,1,582,1,4103,80,4
3232236922,3232236138,256,4,6,1,388,1,2154,80,4
3232236922,3232235877,256,4,8,1,520,1,4193,80,4
3232236324,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236403,128,2,5,1,326,1,1835,80,4
3232236922,3232236403,0,0,6,1,396,1,2041,80,4
3232236922,3232236138,128,2,1,1,64,1,2060,80,4
3232236314,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,128,2,4,1,262,1,3013,80,4
3232236922,3232235877,128,2,4,1,260,1,4279,80,4
3232236922,3232236145,0,0,12,1,768,1,2323,80,4
3232236922,3232236403,0,0,6,1,396,1,2011,80,4
3232236922,3232236403,396,6,5,1,322,1,1456,80,4
3232236922,3232236145,396,6,4,1,258,1,2297,80,4
3232236922,3232236138,1980,30,23,1,1480,1,1952,80,4
3232236922,3232236145,256,4,8,1,524,1,2972,80,4
3232236922,3232236138,1408,22,11,1,704,1,2074,80,4
3232236922,3232235877,256,4,10,1,652,1,4718,80,4
3232236922,3232235877,256,4,6,1,388,1,4101,80,4
3232236922,3232236403,256,4,8,1,520,1,1869,80,4
3232236922,3232236145,396,6,4,1,258,1,2263,80,4
3232236922,3232236145,256,4,4,1,260,1,2553,80,4
3232236922,3232236145,128,2,2,1,130,1,2511,80,4
3232236922,3232236145,128,2,3,1,196,1,2800,80,4
3232236922,3232236145,0,0,3,1,198,1,3091,80,4
3232236922,3232236145,256,4,4,1,260,1,2510,80,4
3232236922,3232236138,792,12,8,1,514,1,1804,80,4
3232236922,3232236145,128,2,3,1,196,1,2738,80,4
3232236922,3232236138,384,6,12,1,780,1,2315,80,4
3232236922,3232236403,256,4,8,1,520,1,1991,80,4
3232236922,3232235877,1584,24,20,1,1292,1,4344,80,4
3232236922,3232236403,256,4,10,1,652,1,1719,80,4
3232236922,3232235877,792,12,8,1,514,1,3773,80,4
3232236922,3232236403,128,2,4,1,260,1,1878,80,4
3232236922,3232235877,128,2,5,1,326,1,4606,80,4
3232236922,3232236145,256,4,8,1,524,1,2918,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236138,384,6,9,1,582,1,2108,80,4
3232236922,3232236145,256,4,6,1,392,1,2862,80,4
3232236922,3232236138,1048,16,18,1,1166,1,2759,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,128,2,4,1,260,1,4265,80,4
3232236922,3232236403,1584,24,20,1,1292,1,1791,80,4
2211115464,3232236405,31682,33,23,0,1768,1,2070,80,4
3232236922,3232236145,396,6,4,1,258,1,2280,80,4
3232236922,3232236145,128,2,4,1,262,1,3049,80,4
3232236922,3232236403,256,4,10,1,652,1,1664,80,4
3232236922,3232235877,1584,24,20,1,1292,1,4376,80,4
3232236922,3232236403,256,4,6,1,388,1,1528,80,4
3232236922,3232236138,5412,82,63,1,4054,1,1942,80,4
3232236922,3232236403,128,2,3,1,194,1,1540,80,4
3232236922,3232236145,792,12,7,1,450,1,2232,80,4
3232236922,3232236145,128,2,2,1,130,1,2565,80,4
3232236922,3232236138,792,12,10,1,644,1,1795,80,4
3232236922,3232236145,256,4,8,1,524,1,2993,80,4
3232236922,3232236145,792,12,7,1,450,1,2334,80,4
3232236922,3232236138,396,6,5,1,322,1,1791,80,4
3232236922,3232236403,256,4,6,1,388,1,1560,80,4
3232236922,3232236138,396,6,5,1,322,1,1801,80,4
3232236922,3232236145,792,12,7,1,450,1,2426,80,4
3232236922,3232235877,256,4,10,1,652,1,4698,80,4
3232236922,3232236403,256,4,10,1,652,1,1812,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,384,6,3,1,192,1,2233,80,4
3232236922,3232235877,792,12,10,1,644,1,3860,80,4
3232236922,3232236138,384,6,15,1,978,1,2306,80,4
3232236922,3232236145,256,4,6,1,392,1,2792,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,256,4,8,1,520,1,4206,80,4
3232236922,3232236403,384,6,12,1,780,1,1918,80,4
3232236922,3232235877,256,4,8,1,520,1,4522,80,4
3232236922,3232236403,256,4,6,1,388,1,1565,80,4
3232236922,3232236138,384,6,15,1,978,1,2260,80,4
3232236922,3232235877,256,4,11,1,718,1,4445,80,4
3232236922,3232236403,1024,16,8,1,512,1,1504,80,4
3232236922,3232236145,256,4,6,1,392,1,2807,80,4
3232236922,3232236145,128,2,3,1,196,1,2710,80,4
3232236922,3232236145,128,2,3,1,196,1,2858,80,4
3232236922,3232236138,256,4,6,1,388,1,2161,80,4
3232236922,3232236138,0,0,11,1,704,1,1879,80,4
3232236922,3232236403,1188,18,13,1,836,1,1383,80,4
3232236922,3232236145,1188,18,11,1,708,1,2322,80,4
3232236922,3232236145,256,4,6,1,392,1,2783,80,4
3232236922,3232235877,0,0,6,1,396,1,4468,80,4
3232236922,3232236138,1980,30,21,1,1350,1,1834,80,4
3232236922,3232236403,512,8,12,1,776,1,1550,80,4
3232236342,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,128,2,1,1,64,1,2057,80,4
3232236922,3232236145,128,2,1,1,64,1,2503,80,4
3232236922,3232235877,256,4,8,1,520,1,4171,80,4
3232236922,3232236403,256,4,10,1,652,1,1666,80,4
3232236922,3232236145,128,2,3,1,196,1,2731,80,4
3232236922,3232236145,896,14,7,1,448,1,2567,80,4
3232236922,3232236403,128,2,4,1,260,1,1970,80,4
3232236922,3232236403,792,12,10,1,644,1,1261,80,4
3232236922,3232236403,392,6,11,1,716,1,1769,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,128,2,4,1,260,1,1964,80,4
3232236922,3232236138,1980,30,23,1,1480,1,1922,80,4
3232236922,3232235877,256,4,8,1,520,1,4232,80,4
3232236922,3232235877,0,0,6,1,396,1,4403,80,4
3232236922,3232235877,1188,18,15,1,966,1,3944,80,4
3232236922,3232235877,256,4,8,1,520,1,4301,80,4
3232236922,3232236403,128,2,5,1,326,1,1706,80,4
3232236922,3232235877,648,10,14,1,906,1,4170,80,4
3232236922,3232235877,128,2,3,1,194,1,4144,80,4
3232236922,3232236145,396,6,4,1,258,1,2429,80,4
3232236922,3232236145,256,4,6,1,392,1,2767,80,4
3232236922,3232235877,0,0,6,1,396,1,4451,80,4
3232236922,3232236138,384,6,12,1,780,1,2660,80,4
3232236922,3232236145,256,4,8,1,524,1,3008,80,4
3232236922,3232236138,512,8,16,1,1040,1,2382,80,4
3232236922,3232236145,1188,18,11,1,708,1,2479,80,4
3232236922,3232236403,256,4,10,1,652,1,1749,80,4
3232236922,3232235877,528,8,12,1,780,1,4744,80,4
3232236922,3232236145,528,8,10,1,652,1,2683,80,4
3232236922,3232236138,256,4,6,1,388,1,2064,80,4
3232236922,3232236403,1536,24,12,1,768,1,1549,80,4
3232236922,3232235877,1408,22,11,1,704,1,4112,80,4
3232236922,3232236145,256,4,8,1,524,1,3010,80,4
3232236922,3232235877,256,4,10,1,652,1,4748,80,4
3232236922,3232235877,256,4,8,1,520,1,4243,80,4
3232236922,3232236403,768,12,6,1,384,1,1687,80,4
3232236922,3232236403,396,6,5,1,322,1,1391,80,4
3232236922,3232236403,1584,24,20,1,1292,1,1807,80,4
3232236922,3232236403,384,6,12,1,780,1,1929,80,4
3232236922,3232236403,128,2,4,1,260,1,1883,80,4
3232236922,3232236145,0,0,3,1,198,1,3141,80,4
3232236922,3232236403,1056,16,16,1,1036,1,1728,80,4
3232236922,3232236138,924,14,13,1,838,1,1819,80,4
3232236922,3232235877,128,2,4,1,260,1,4302,80,4
3232236922,3232236403,128,2,3,1,194,1,1520,80,4
3232236367,3232236144,0,0,428,1,27392,1,0,80,4
3232236922,3232236403,256,4,8,1,520,1,1861,80,4
3232236922,3232235877,396,6,5,1,322,1,3966,80,4
3232236922,3232236403,256,4,10,1,652,1,1662,80,4
3232236922,3232236403,1188,18,13,1,836,1,1463,80,4
3232236922,3232235877,792,12,10,1,644,1,3862,80,4
3232236922,3232236403,256,4,6,1,388,1,1580,80,4
3232236922,3232236145,256,4,8,1,524,1,3025,80,4
3232236922,3232236145,512,8,4,1,256,1,2289,80,4
3232236922,3232235877,256,4,8,1,520,1,4277,80,4
3232236922,3232236403,256,4,10,1,652,1,1651,80,4
3232236922,3232236403,1664,26,13,1,832,1,1691,80,4
3232236922,3232236145,256,4,8,1,524,1,2979,80,4
3232236922,3232236403,256,4,8,1,520,1,1845,80,4
3232236922,3232235877,256,4,2,1,128,1,4129,80,4
3232236922,3232236145,256,4,4,1,260,1,2543,80,4
3232236922,3232236403,256,4,8,1,520,1,1947,80,4
3232236922,3232236403,128,2,5,1,326,1,1660,80,4
3232236922,3232236403,256,4,8,1,520,1,1853,80,4
3232236343,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,128,2,4,1,262,1,3018,80,4
3232236922,3232236138,384,6,12,1,780,1,2738,80,4
3232236922,3232236403,256,4,6,1,388,1,1618,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,0,0,8,1,512,1,1342,80,4
3232236922,3232236145,792,12,7,1,450,1,2436,80,4
3232236922,3232236403,128,2,4,1,260,1,1955,80,4
3232236922,3232235877,792,12,10,1,644,1,3781,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,1584,24,18,1,1158,1,3855,80,4
3232236922,3232236145,256,4,6,1,392,1,2817,80,4
3232236922,3232236138,256,4,10,1,652,1,2256,80,4
3232236922,3232236403,792,12,8,1,514,1,1386,80,4
3232236922,3232236145,1152,18,9,1,576,1,2496,80,4
3232236922,3232236403,256,4,8,1,520,1,1856,80,4
3232236922,3232235877,128,2,4,1,260,1,4215,80,4
3232236922,3232236145,128,2,4,1,262,1,2920,80,4
3232236922,3232236403,1024,16,8,1,512,1,1528,80,4
3232236922,3232236403,256,4,8,1,520,1,1900,80,4
3232236922,3232236145,1056,16,14,1,908,1,2658,80,4
3232236922,3232235877,640,10,5,1,320,1,4063,80,4
3232236922,3232236403,128,2,1,1,64,1,1509,80,4
3232236922,3232236138,384,6,12,1,780,1,2786,80,4
3232236922,3232235877,256,4,8,1,520,1,4310,80,4
3232236922,3232236145,264,4,3,1,194,1,2260,80,4
3232236922,3232236145,792,12,7,1,450,1,2277,80,4
3232236922,3232235877,128,2,7,1,458,1,4495,80,4
3232236922,3232235877,1848,28,22,1,1416,1,3830,80,4
3232236922,3232235877,384,6,9,1,582,1,4084,80,4
3232236922,3232235877,0,0,6,1,396,1,4514,80,4
3232236922,3232236403,792,12,8,1,514,1,1322,80,4
3232236922,3232236145,256,4,8,1,524,1,2631,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1345,80,4
3232236922,3232236403,128,2,3,1,194,1,1578,80,4
3232236922,3232236145,128,2,2,1,130,1,2533,80,4
3232236922,3232236145,1056,16,14,1,908,1,2687,80,4
3232236922,3232236403,0,0,6,1,396,1,2081,80,4
3232236922,3232236145,128,2,2,1,130,1,2523,80,4
3232236922,3232236145,256,4,8,1,524,1,2643,80,4
3232236922,3232235877,384,6,12,1,780,1,4259,80,4
3232236325,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,128,2,3,1,196,1,2833,80,4
3232236922,3232236145,256,4,2,1,128,1,2507,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,1188,18,13,1,836,1,3914,80,4
3232236922,3232236145,0,0,9,1,594,1,3115,80,4
3232236922,3232235877,920,14,14,1,906,1,4330,80,4
3232236922,3232236145,128,2,2,1,130,1,2572,80,4
3232236922,3232235877,396,6,5,1,322,1,3838,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,0,0,3,1,198,1,3162,80,4
3232236922,3232236145,256,4,6,1,392,1,2786,80,4
3232236922,3232236403,396,6,5,1,322,1,1266,80,4
3232236922,3232236138,512,8,18,1,1172,1,2222,80,4
3232236922,3232236403,256,4,6,1,388,1,1522,80,4
3232236922,3232235877,792,12,10,1,644,1,3925,80,4
3232236922,3232236145,256,4,6,1,392,1,2739,80,4
3232236922,3232235877,1188,18,13,1,836,1,3905,80,4
3232236922,3232236403,1584,24,18,1,1158,1,1446,80,4
3232236922,3232235877,3564,54,41,1,2638,1,3896,80,4
3232236922,3232236403,0,0,6,1,396,1,2007,80,4
3232236922,3232236145,0,0,6,1,396,1,3149,80,4
3232236922,3232236138,1188,18,13,1,836,1,1957,80,4
3232236922,3232236145,256,4,8,1,524,1,2896,80,4
3232236922,3232236403,128,2,5,1,326,1,1741,80,4
3232236922,3232236403,128,2,3,1,194,1,1621,80,4
3232236922,3232236138,1056,16,14,1,902,1,1916,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,0,0,16,1,1024,1,1315,80,4
3232236922,3232235877,1584,24,16,1,1028,1,3822,80,4
3232236922,3232236145,128,2,2,1,130,1,2579,80,4
3232236922,3232235877,256,4,8,1,520,1,4185,80,4
3232236922,3232236403,768,12,6,1,384,1,1521,80,4
3232236922,3232235877,256,4,10,1,652,1,4556,80,4
3232236922,3232236138,640,10,5,1,320,1,2685,80,4
3232236922,3232235877,256,4,6,1,388,1,4072,80,4
3232236922,3232236145,1188,18,11,1,708,1,2399,80,4
3232236922,3232236145,264,4,3,1,194,1,2240,80,4
3232236922,3232236145,792,12,8,1,516,1,2388,80,4
3232236922,3232236145,256,4,6,1,392,1,2714,80,4
3232236922,3232235877,128,2,4,1,260,1,4225,80,4
3232236363,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,396,6,4,1,258,1,2377,80,4
3232236922,3232236403,256,4,8,1,520,1,1976,80,4
3232236922,3232235877,256,4,8,1,520,1,4295,80,4
3232236922,3232236145,256,4,8,1,524,1,2916,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,0,0,6,1,396,1,2014,80,4
3232236922,3232236145,256,4,6,1,392,1,2821,80,4
3232236922,3232236403,920,14,15,1,972,1,1759,80,4
3232236922,3232236403,396,6,5,1,322,1,1275,80,4
3232236922,3232236145,528,8,10,1,652,1,2654,80,4
3232236922,3232236145,792,12,8,1,516,1,2485,80,4
3232236922,3232235877,256,4,10,1,652,1,4585,80,4
3232236324,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,396,6,4,1,258,1,2406,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236403,0,0,3,1,198,1,2026,80,4
3232236922,3232235877,128,2,4,1,260,1,4188,80,4
3232236922,3232236138,920,14,23,1,1496,1,2617,80,4
3232236922,3232236403,1792,28,14,1,896,1,1738,80,4
3232236345,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,256,4,10,1,652,1,1822,80,4
3232236922,3232236403,0,0,9,1,594,1,2032,80,4
3232236922,3232236403,256,4,10,1,652,1,1693,80,4
3232236922,3232236403,256,4,6,1,388,1,1581,80,4
3232236922,3232236403,384,6,3,1,192,1,1725,80,4
3232236922,3232236403,256,4,6,1,388,1,1539,80,4
3232236922,3232236145,0,0,6,1,396,1,3163,80,4
3232236922,3232236138,512,8,13,1,842,1,2687,80,4
3232236922,3232235877,0,0,6,1,396,1,4436,80,4
3232236922,3232236145,1188,18,11,1,708,1,2411,80,4
3232236922,3232236145,256,4,4,1,260,1,2537,80,4
3232236922,3232236145,256,4,6,1,392,1,2820,80,4
3232236922,3232236145,128,2,3,1,196,1,2825,80,4
3232236922,3232236403,1920,30,15,1,960,1,1589,80,4
3232236922,3232235877,396,6,5,1,322,1,4004,80,4
3232236922,3232236138,3960,60,46,1,2960,1,1902,80,4
3232236922,3232235877,1980,30,21,1,1350,1,3981,80,4
3232236922,3232236145,1188,18,11,1,708,1,2250,80,4
3232236922,3232236403,1188,18,15,1,966,1,1247,80,4
3232236922,3232236145,256,4,4,1,260,1,2500,80,4
3232236922,3232236145,1584,24,14,1,900,1,2444,80,4
3232236922,3232236403,0,0,3,1,198,1,2087,80,4
3232236922,3232236145,396,6,4,1,258,1,2385,80,4
3232236922,3232236145,256,4,8,1,524,1,2928,80,4
3232236922,3232236145,256,4,6,1,392,1,2742,80,4
3232236922,3232236145,0,0,6,1,396,1,3071,80,4
3232236922,3232235877,792,12,10,1,644,1,3950,80,4
3232236922,3232236145,256,4,4,1,260,1,2561,80,4
3232236922,3232236403,128,2,3,1,194,1,1527,80,4
3232236922,3232236145,128,2,4,1,262,1,2932,80,4
3232236922,3232235877,1188,18,15,1,966,1,3927,80,4
3232236297,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236145,256,4,6,1,392,1,2719,80,4
3232236922,3232236138,640,10,5,1,320,1,2169,80,4
3232236922,3232236138,3564,54,37,1,2378,1,1853,80,4
3232236922,3232236138,1024,16,8,1,512,1,1795,80,4
3232236922,3232236138,512,8,18,1,1172,1,2245,80,4
3232236922,3232236138,2048,32,16,1,1024,1,2099,80,4
3232236922,3232236138,256,4,8,1,520,1,2394,80,4
3232236922,3232236138,512,8,19,1,1238,1,2552,80,4
3232236922,3232236403,384,6,9,1,582,1,1633,80,4
3232236922,3232235877,128,2,5,1,326,1,4590,80,4
3232236922,3232236145,128,2,2,1,130,1,2530,80,4
3232236922,3232235877,0,0,6,1,396,1,4338,80,4
3232236922,3232236145,128,2,4,1,262,1,3000,80,4
3232236922,3232236145,1188,18,11,1,708,1,2404,80,4
3232236922,3232235877,1188,18,13,1,836,1,3938,80,4
3232236922,3232236138,656,10,16,1,1040,1,2728,80,4
3232236922,3232235877,128,2,5,1,326,1,4695,80,4
3232236922,3232236403,1584,24,20,1,1292,1,1745,80,4
3232236922,3232236403,792,12,10,1,646,1,1818,80,4
3232236922,3232236138,0,0,901,1,57664,1,1889,80,4
3232236922,3232236145,256,4,8,1,524,1,2995,80,4
3232236922,3232236403,2376,36,26,1,1672,1,1298,80,4
3232236922,3232235877,0,0,6,1,396,1,4325,80,4
3232236922,3232236145,0,0,6,1,396,1,3124,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236138,1584,24,16,1,1028,1,1885,80,4
3232236922,3232236138,384,6,3,1,192,1,2089,80,4
3232236922,3232236145,1188,18,11,1,708,1,2358,80,4
3232236326,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236403,1188,18,13,1,836,1,1444,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236138,512,8,16,1,1040,1,2458,80,4
3232236922,3232236145,792,12,7,1,450,1,2296,80,4
3232236922,3232235877,396,6,5,1,322,1,3819,80,4
3232236922,3232235877,256,4,10,1,652,1,4604,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1380,80,4
3232236922,3232236138,2376,36,28,1,1802,1,1811,80,4
3232236922,3232236138,512,8,20,1,1304,1,2208,80,4
3232236922,3232236403,128,2,5,1,326,1,1696,80,4
3232236922,3232236138,256,4,6,1,388,1,2174,80,4
3232236922,3232236145,1584,24,14,1,900,1,2384,80,4
3232236922,3232235877,1188,18,13,1,836,1,3804,80,4
3232236353,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,256,4,6,1,392,1,2880,80,4
3232236922,3232236145,0,0,12,1,768,1,2314,80,4
3232236922,3232236403,256,4,8,1,520,1,1914,80,4
3232236922,3232236145,256,4,4,1,260,1,2593,80,4
3232236922,3232236145,128,2,2,1,130,1,2554,80,4
3232236922,3232236145,256,4,8,1,524,1,2931,80,4
3232236922,3232235877,256,4,10,1,652,1,4537,80,4
3232236922,3232236138,0,0,16,1,1024,1,1795,80,4
3232236922,3232236145,256,4,4,1,260,1,2602,80,4
3232236922,3232236138,1980,30,23,1,1480,1,1934,80,4
3232236922,3232235877,384,6,9,1,582,1,4135,80,4
3232236922,3232236145,396,6,4,1,258,1,2330,80,4
3232236922,3232236403,640,10,5,1,320,1,1583,80,4
3232236922,3232235877,384,6,12,1,780,1,4316,80,4
3232236922,3232236138,512,8,20,1,1304,1,2686,80,4
3232236922,3232236145,256,4,4,1,260,1,2559,80,4
3232236922,3232236145,0,0,3,1,198,1,3130,80,4
3232236922,3232236403,256,4,6,1,388,1,1587,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,792,12,8,1,516,1,2345,80,4
3232236922,3232235877,256,4,6,1,388,1,4140,80,4
3232236922,3232236403,256,4,2,1,128,1,1633,80,4
3232236922,3232236145,792,12,8,1,516,1,2434,80,4
3232236403,3232236144,64,1,1,1,64,1,52707,8080,4
3232236922,3232235877,512,8,4,1,256,1,4123,80,4
3232236922,3232236403,0,0,6,1,396,1,2004,80,4
3232236922,3232236138,384,6,9,1,582,1,2103,80,4
3232236922,3232236138,512,8,16,1,1040,1,2202,80,4
3232236922,3232236145,792,12,9,1,582,1,2692,80,4
3232236922,3232235877,0,0,3,1,198,1,4496,80,4
3232236922,3232236138,256,4,8,1,520,1,2424,80,4
3232236922,3232236403,1188,18,13,1,836,1,1460,80,4
3232236922,3232236403,256,4,8,1,520,1,1880,80,4
3232236922,3232236145,792,12,8,1,516,1,2370,80,4
3232236922,3232236145,256,4,8,1,524,1,2922,80,4
3232236922,3232235877,256,4,8,1,520,1,4305,80,4
3232236922,3232235877,0,0,3,1,198,1,4467,80,4
3232236922,3232236403,256,4,8,1,520,1,1866,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,1980,30,21,1,1350,1,4010,80,4
3232236922,3232236145,128,2,4,1,262,1,3023,80,4
3232236922,3232236138,512,8,16,1,1040,1,2329,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,1056,16,14,1,908,1,2681,80,4
2211115464,3232236145,6385844,4545,2289,0,146792,1,2226,80,4
3232236922,3232236145,1152,18,9,1,576,1,2408,80,4
3232236922,3232236403,128,2,3,1,194,1,1593,80,4
3232236922,3232236145,0,0,4,1,256,1,2232,80,4
3232236922,3232236145,512,8,4,1,256,1,2542,80,4
3232236341,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,1188,18,13,1,836,1,1495,80,4
3232236922,3232236138,640,10,5,1,320,1,2715,80,4
3232236922,3232236145,792,12,8,1,516,1,2311,80,4
3232236922,3232236145,128,2,4,1,262,1,2973,80,4
3232236922,3232236138,1024,16,8,1,512,1,2132,80,4
3232236922,3232235877,1056,16,16,1,1036,1,4360,80,4
3232236922,3232236145,128,2,3,1,196,1,2724,80,4
3232236922,3232236138,384,6,9,1,582,1,2125,80,4
